Date,Open,High,Low,Close,Volume,return_1d,return_5d,return_20d,log_return_1d,price_sma_5,price_sma_20,price_sma_50,hl_spread,close_position,sma_5,sma_10,sma_20,sma_50,ema_5,ema_20,macd,macd_signal,macd_diff,rsi_14,rsi_28,bb_upper_20,bb_lower_20,bb_width_20,bb_position_20,stoch_k,stoch_d,atr_14,volume_change_1d,volume_change_5d,volume_sma_5,volume_sma_20,obv,volatility_5,volatility_20,volatility_50,parkinson_vol_20,roc_5,roc_10,roc_20,momentum_5,momentum_10,label
2010-03-29,5703.0,5733.10009765625,5684.60009765625,5710.7001953125,1015977100,0.0013502008263195364,0.011728265623615952,0.0563828961828543,0.0013492901248449256,1.0021268661704037,1.0150019063536349,1.0566322802227048,0.008492828959890092,0.5381463434278351,5698.580078125,5669.51005859375,5626.2950439453125,5404.624013671875,5696.308182681856,5606.383421958905,83.75325694313142,83.60752865438315,0.14572828874827337,69.13834185635123,75.67721188854532,5748.922777931368,5503.667309959257,0.04359093614118942,0.8441519655610111,82.8125745057586,85.93752483525286,49.107142857142854,-0.01507855652631318,0.14648659951519227,0.9704894630647934,0.9419467410103145,11770649900,0.07800450775507042,0.08727190183350747,0.13807087402654017,0.0009249069049522052,1.1728265623615908,2.087993975720099,5.638289618285432,66.2001953125,116.80029296875,1
2010-03-30,5710.7001953125,5742.7998046875,5662.7998046875,5672.2998046875,930757400,-0.006724287620022529,-0.00022918304892283192,0.034317336241123986,-0.006746997504470251,0.9954337041874509,1.0064933801894154,1.0489092431707812,0.014103626880562492,0.11875,5698.32001953125,5674.700048828125,5635.705029296875,5407.8080078125,5688.305390017071,5612.661172694961,78.74616165664156,82.63525525483483,-3.88909359819327,55.5946797931069,70.78535745500571,5739.885534798876,5531.524523794875,0.036971596263617165,0.675631588723296,55.743825211650105,72.98621414790061,50.54286411830357,-0.08387954807249098,-0.03979067551568738,0.8956852497271874,0.8746027683534577,10839892500,0.09486353730436582,0.08200329032490959,0.1389543175696423,0.0009124167737872203,-0.02291830489228784,0.9234200990236894,3.431733624112391,-1.30029296875,51.89990234375,1
2010-03-31,5672.2998046875,5698.5,5646.2998046875,5679.60009765625,1105283700,0.0012870076018756116,0.00029944087457378643,0.026458450295684832,0.001286180117501661,0.9966553609547638,1.006481465718112,1.0492549180472301,0.009190822314064153,0.6379342600041158,5698.66005859375,5678.200048828125,5643.0250244140625,5412.984013671875,5685.403625896797,5619.03630840556,74.50819115155173,81.00984243417821,-6.501651282626483,61.65352964278864,69.85413749647846,5736.948154985257,5549.101893842868,0.03328822047212064,0.6947074858970084,60.32656339081552,66.29432103607473,50.82861328125,0.1875099784326184,-0.012116388402273803,1.0664175575769772,1.0387756720845198,11945176200,0.09521914010887335,0.0774306689619126,0.13308050939109975,0.0008606814027647365,0.02994408745737461,0.6200616411166611,2.6458450295684943,1.7001953125,35.0,1
2010-04-01,5679.60009765625,5744.89990234375,5679.5,5744.89990234375,807719900,0.011497253955335074,0.0030028993216728583,0.03938697701159377,0.011431662797791184,1.0075059894326213,1.0160932686266608,1.0597139168953957,0.011383993360279222,1.0,5702.1,5688.430029296875,5653.910009765625,5421.180009765625,5705.235718045782,5631.023317352054,75.54784892290172,79.91744373192292,-4.369594809021194,68.38357443539945,72.61102098040473,5741.564625355033,5566.255394176216,0.031006724704853245,1.0190251076129295,100.0,72.02346286748855,53.050013950892854,-0.2692193868415864,-0.264825836643902,0.8256751642293579,0.7687824196574944,12752896100,0.11127991913169619,0.0847097644101771,0.12937113771151065,0.0008941345493164251,0.30028993216729627,1.8129905170843483,3.9386977011593762,17.19970703125,102.2998046875,1
2010-04-06,5744.89990234375,5790.39990234375,5744.60009765625,5780.39990234375,845433900,0.006179394002237881,0.013571787189856188,0.03225117039096159,0.006160379837593141,1.0109871522723937,1.020741856242778,1.0643876647897337,0.007923293450498085,0.7816584575364081,5717.57998046875,5701.460009765625,5662.940014648438,5430.7280078125,5730.290446145105,5645.249658779835,78.33336029449674,79.60062704443769,-1.2672667499409442,78.43842976314214,76.83072553279432,5763.398735292931,5562.481294003945,0.03547935185067633,1.0846176765030864,95.16674493959611,85.1644361101372,53.550013950892854,0.0466919287243015,-0.1804087147736021,0.8984091336087182,0.8107085491278432,13598330000,0.10686891351374148,0.07577616599990475,0.12862270689942848,0.0008301095469954366,1.3571787189856215,2.306150376726076,3.225117039096159,77.39990234375,130.2998046875,0
2010-04-07,5780.39990234375,5782.2998046875,5753.39990234375,5762.10009765625,828676900,-0.003165837138721206,0.009000630498155138,0.027716820398863584,-0.0031708590028525804,1.0059778236465728,1.016116163184723,1.0590608383633076,0.005015515498508107,0.30104583776842886,5727.8599609375,5713.22001953125,5670.710009765625,5440.764013671875,5740.893663315487,5656.37827200616,78.16323965278934,79.31314956610802,-1.1499099133186803,72.16135062650058,74.44023753537125,5776.737942957048,5564.682076574201,0.03739494102460926,0.9309717502727747,86.3219825785699,93.82957583938867,52.48570033482143,-0.01982059153293947,-0.1843547457910223,0.9171097993528723,0.7949704357391641,12769653100,0.1149686348514412,0.07763859519693947,0.1271603048105962,0.0008152651706393534,0.9000630498155104,2.08344579070334,2.7716820398863593,51.39990234375,117.60009765625,1
2010-04-08,5762.10009765625,5762.10009765625,5684.5,5712.7001953125,820356600,-0.00857324612667587,0.007122400440049637,0.019706262512517947,-0.008610207807262037,0.9959483809817165,1.006425068368863,1.0483018884073074,0.013583786126204207,0.36340412144093126,5735.9400390625,5717.130029296875,5676.230029296875,5449.48001953125,5731.495840647825,5661.742264702001,73.19847212941113,78.09021407876864,-4.89174194935751,59.872415789749375,75.7923892602821,5778.697420403495,5573.762638190255,0.03610403051946541,0.6779598642151284,62.445749779931134,81.31149243269905,55.357142857142854,-0.010040463297577129,-0.11861393742343596,0.9306432192066607,0.793588422081613,11949296500,0.12408635667318854,0.08512336204675043,0.12925235587976258,0.0008562609261433687,0.7122400440049687,0.6891585057678308,1.9706262512517965,40.400390625,39.10009765625,1
2010-04-09,5712.7001953125,5773.60009765625,5712.7001953125,5771.0,704070300,0.010205297441538752,0.016092665112367177,0.023118090289352855,0.010153574991281623,1.002916117286408,1.0155294488067925,1.0568532436033615,0.010552746897201525,0.9573053887414511,5754.22001953125,5726.4400390625,5682.750024414063,5460.55001953125,5744.663893765217,5672.14776330181,73.1252230519276,77.09721587340044,-3.9719928214728384,66.00195458213202,75.26377643984144,5792.039199717334,5573.460849110792,0.038463481530507576,0.9037452718489675,90.6235323825729,79.79708824702465,56.721435546875,-0.14175091661357997,-0.3629958534627806,0.8787132160448194,0.6909156969523381,12653366800,0.13860566531938784,0.0889033989839253,0.12719801002900857,0.0008556195536777434,1.6092665112367188,1.6396924788656402,2.3118090289352904,91.39990234375,93.10009765625,0
2010-04-12,5771.0,5803.7001953125,5755.7998046875,5777.7001953125,595469500,0.0011610111440825133,0.005709462919513797,0.02855471422250777,0.0011603376918508013,1.002937122569867,1.015275639447016,1.055636689881878,0.008290563547042822,0.45720693170234455,5760.780078125,5731.4400390625,5690.770043945313,5473.19001953125,5755.675994280979,5682.200375874257,72.7689868132793,76.23157006137622,-3.4625832480969194,65.93404315255341,73.84548801943096,5803.328779637986,5578.211308252639,0.03955834968676347,0.8861546188851047,88.19256269818392,80.42061495356266,56.021449497767854,-0.154247097200379,-0.26277723255301744,0.7847500921980327,0.5929068351127416,13248836300,0.11775504330686125,0.08668990642688869,0.12191833686870694,0.0008532826224221086,0.5709462919513784,0.8729507183514871,2.855471422250772,32.80029296875,50.0,0
2010-04-13,5777.7001953125,5778.89990234375,5741.89990234375,5761.7001953125,668939800,-0.002769267954225274,-0.003235019608879952,0.02417476852273781,-0.002773109470490771,1.0008094539004564,1.0112557021453976,1.0505129714091541,0.006421715595355307,0.5351430532094594,5757.04013671875,5737.31005859375,5697.570043945312,5484.6540234375,5757.684061291486,5689.771787249328,70.3842548677485,75.06210702265068,-4.677852154902183,64.26484571863263,69.34757470013429,5810.009200667007,5585.130887223618,0.039469161714363175,0.785177127065799,74.95530644926481,84.59046717667388,53.907156808035715,0.1233821379600466,-0.20876156018820635,0.9245851798021132,0.6874139290456647,12579896500,0.1106163252558469,0.08794768918135425,0.12166215460419724,0.0008552530574006486,-0.3235019608879988,1.0292862583289497,2.417476852273771,-18.69970703125,58.7001953125,1
2010-04-14,5761.7001953125,5812.7998046875,5761.7001953125,5796.2998046875,868022000,0.006005104084233492,0.005935285130704404,0.036182253146672894,0.005987145307055801,1.0056246358569358,1.0155246281803267,1.054710319400518,0.008815901712619395,0.6771012498566679,5763.880078125,5745.87001953125,5707.6900390625,5495.632021484375,5770.555975756824,5699.91731271963,70.47385816691713,74.14445725150398,-3.670599084586854,64.73692297406822,68.71523204570336,5817.238355923327,5598.141722201673,0.038386217930930465,0.9044323462202182,90.66741050468673,84.6050932173785,53.885707310267854,0.297608544147022,0.04747942171430153,1.1868412070230123,0.8897216755148082,13447918500,0.11641255711681343,0.08558414672110032,0.12017530621666116,0.000869596107302457,0.5935285130704485,1.4989336937222255,3.618225314667283,34.19970703125,85.599609375,0
2010-04-15,5796.2998046875,5832.2998046875,5778.39990234375,5825.0,1030545900,0.004951468398734393,0.01965792022127233,0.03640312098983034,0.004939250194519176,1.0066812459476135,1.0187270817415635,1.0578472605007634,0.009253202119098712,0.864567385652296,5786.3400390625,5761.1400390625,5717.9200439453125,5506.466025390625,5788.703983837883,5711.829949603474,72.03041356108588,73.72164851342036,-1.691234952334483,66.6893430317266,70.52086291430749,5831.2922387840945,5604.5478491065305,0.03965504727854019,0.972249638489216,96.07537382392474,87.23269692595876,53.242850167410715,0.18723477054729032,0.25621699148882326,1.3324712199682056,1.0481239447524862,14478464400,0.07800319536025697,0.08568483456464746,0.11986068099070817,0.0008816900539606456,1.9657920221272334,2.6920332240956473,3.6403120989830313,112.2998046875,152.7001953125,0
2010-04-16,5825.0,5833.7001953125,5726.39990234375,5744.0,1634478500,-0.01390557939914161,-0.004678565239993104,0.01760973330688609,-0.014003167705841183,0.9936100290241914,1.0036886888955423,1.0412810617058241,0.018680413121300487,0.16402655733079713,5780.9400390625,5767.580029296875,5722.8900390625,5516.282021484375,5773.802655891923,5714.893763926953,65.9675391427163,72.17082663927955,-6.203287496563249,51.72703869411001,59.82286238107339,5831.336767898036,5614.443310226965,0.03789928798048361,0.5973287122819255,52.13446726907003,79.6257505325605,56.335728236607146,0.5860317332784497,1.3214705974673269,1.7034847242049571,1.6049154912261223,12843985900,0.12822263695656239,0.10170335675820627,0.12396186959727068,0.0010250047184113987,-0.4678565239993069,1.1338809288760547,1.7609733306886137,-27.0,64.39990234375,0
2010-04-19,5744.0,5748.2998046875,5697.2001953125,5727.89990234375,889516800,-0.0028029417925226063,-0.0086193972143368,0.015117109703189913,-0.002806877389755731,0.9925350498059602,1.0001300598714484,1.036151216695596,0.008921177088672759,0.6007816381913389,5770.97998046875,5765.880029296875,5727.155029296875,5528.0540234375,5758.501738042532,5716.132443776172,59.18131875525887,69.57292506247542,-10.391606307216549,52.687231448117124,58.153880317644486,5828.802627898432,5625.507430695318,0.03549671628638834,0.5036639972666487,43.54318440004586,63.91767516434687,57.68568638392857,-0.4557794428008689,0.49380749139964353,0.873530664717275,0.8747298032058847,11954469100,0.12722197662801393,0.10246557992554062,0.1120137471838943,0.0010368290944354935,-0.8619397214336845,-0.29591464236068765,1.5117109703189975,-49.80029296875,-17.0,1
2010-04-20,5727.89990234375,5796.60009765625,5727.89990234375,5783.7001953125,1081126000,0.009741841498647208,0.0038183173810220072,0.023645616068230346,0.009694695704700681,1.0014406350529121,1.0086966508166983,1.0435164148987968,0.01187824281904848,0.8122290295526589,5775.37998046875,5766.21005859375,5733.835034179688,5542.510029296875,5766.901223799188,5722.567467732013,57.641353859399715,67.18661082186028,-9.54525696246057,57.137264786871214,61.41453630635402,5831.648559169419,5636.021509189956,0.03411801156003264,0.7548991110280876,73.31915913662466,56.33227026858018,59.12855747767857,0.21540818565765152,0.6161783167932302,0.9821830055374493,1.1421802757890704,13035595100,0.14961074736456526,0.10728210324378586,0.10578906694418444,0.0010550895262561042,0.38183173810220744,0.057094544054155254,2.364561606823026,22.0,3.30029296875,0
2010-04-21,5783.7001953125,5797.0,5721.2998046875,5723.39990234375,1148842800,-0.010425902265408071,-0.012576972344459425,0.013978191574762988,-0.01048063272641666,0.993507829180626,0.9974937821109034,1.0302905259761912,0.013226438236737666,0.027742301688661843,5760.8,5762.3400390625,5737.780029296875,5555.13203125,5752.400783314042,5722.646747218845,50.967667349644216,63.942822127417074,-12.975154777772858,54.79093095672126,55.0697738940757,5826.350478036145,5649.209580557605,0.030872723696981505,0.4188209659213958,41.14190872234208,52.66808408633754,58.82142857142857,0.06263543749757194,0.3235180675144178,0.993033809259557,1.197110654747044,11886752300,0.15877596616596296,0.1148376917005072,0.10949249771786208,0.0010704289186444999,-1.257697234445938,-0.6716335130700248,1.3978191574763044,-72.89990234375,-38.7001953125,0
2010-04-22,5723.39990234375,5761.39990234375,5652.39990234375,5665.2998046875,1139851500,-0.010151325898520192,-0.02741634254291847,-0.0014629675736538283,-0.010203201979882085,0.9889052696900626,0.9874393193082637,1.0178034812392978,0.019239935000405946,0.11834772792431193,5728.8599609375,5757.6,5737.365014648438,5566.20203125,5723.367123771862,5717.1851336444315,40.52340183979777,59.25893806989321,-18.73553623009544,48.775869664623315,52.818878779954034,5827.269426392855,5647.460602904021,0.03133996582573238,0.0992120488713791,7.115213181687193,40.525427013551315,62.87855747767857,-0.007826397136318386,0.10606572691230931,0.966989449076079,1.177282125630509,10746900800,0.15004232999306738,0.11976691291726413,0.11298554835845398,0.0012051609644248699,-2.7416342542918457,-0.8297370596113888,-0.14629675736537776,-159.7001953125,-47.400390625,0
2010-04-23,5665.2998046875,5740.89990234375,5665.2998046875,5723.7001953125,1002800100,0.010308437794709358,-0.0035340885598015293,0.008066414300443192,0.010255668188136958,0.9998078876663813,0.9972202451361734,1.0261138793722708,0.013208256036569438,0.7724909416194641,5724.8,5752.87001953125,5739.655029296875,5578.03603515625,5723.478147618742,5717.805615708057,36.53748820712735,54.714648097340046,-18.177159890212693,48.16357571691903,55.43597432819522,5825.419774608251,5653.890283985499,0.02988498258993184,0.40698489264761606,39.327180227469206,29.19476737716616,63.607142857142854,-0.12023618866141772,-0.3864709141172551,0.952844882113678,1.0419742633941205,11749700900,0.16237196651215313,0.12526021217521974,0.11440748933519178,0.001230209432490977,-0.3534088559801532,-0.8196119335903655,0.8066414300443081,-20.2998046875,-47.2998046875,0
2010-04-26,5723.7001953125,5800.7001953125,5723.7001953125,5753.89990234375,1036747900,0.005276255918502226,0.004539185468195983,0.004574210614705532,0.00526238524898594,1.0041710126254364,1.002253085964173,1.0293415513034607,0.013382227933550843,0.39220398741883117,5730.0,5750.489990234375,5740.965014648437,5589.884033203125,5733.6187325270785,5721.243166816218,35.40733320730487,50.85318511933302,-15.445851912028147,47.6831629743215,58.8908472677901,5826.761268924602,5655.168760372273,0.029889140260304564,0.5753814243083233,55.984465517380684,34.14228630884569,65.83572823660714,0.03385300819176229,0.16551806553850357,0.9582892516303614,1.0807254444309318,12786448800,0.16586873118539863,0.12278015171507024,0.11433742681307851,0.001255343317406353,0.45391854681959937,-0.41193367887207777,0.45742106147056394,26.0,-23.80029296875,0
2010-04-27,5753.89990234375,5758.60009765625,5603.5,5603.5,1515371800,-0.02613877629023187,-0.031156558816542113,-0.017446957741539593,-0.026486466281746557,0.9841129966564419,0.9769019795519016,1.000785119685365,0.027679146543454984,0.0,5693.9599609375,5734.669970703125,5735.990014648438,5599.104033203125,5690.245821684719,5710.0295318813405,22.120668753158498,45.10668184609811,-22.986013092939615,38.7357963313735,49.174568968601136,5840.54421851286,5631.435810784015,0.036455504140493436,-0.13359487113612478,0.0,31.770548581616634,74.85002790178571,0.4616589047346997,0.4016606759989123,1.2966049554846546,1.5407958247702882,11271077000,0.2311336471437992,0.1547260684537619,0.1306410847390679,0.0015955361998727362,-3.115655881654211,-2.7457207065582074,-1.7446957741539542,-180.2001953125,-158.2001953125,0
2010-04-28,5603.5,5640.0,5533.60009765625,5586.60009765625,1832667100,-0.0030159547325332436,-0.023901842789541994,-0.021731152645364737,-0.003020511889099454,0.9858822040829156,0.9750104215314648,0.996275347389355,0.01904555552282828,0.4981207579380194,5666.6,5713.7,5729.785009765625,5607.48603515625,5655.697247008563,5698.274347669427,10.110661159062147,38.10747770869092,-27.996816549628775,40.61057289928325,47.14679643926038,5853.612345381464,5605.957674149785,0.043222332218326935,-0.07816358317516252,17.660773993052448,24.548413170144375,76.90715680803571,0.20938445601270916,0.5952287815182373,1.403817996964935,1.7891305405565403,9438409900,0.22875013648951908,0.15466849158517826,0.13086512804884703,0.0017340373818193631,-2.3901842789541936,-3.6178202318255637,-2.173115264536471,-136.7998046875,-209.69970703125,0
2010-04-29,5586.60009765625,5638.7998046875,5579.7001953125,5617.7998046875,1206691700,0.005584739642334302,-0.008384375344213546,-0.0096080958123832,0.00556920280319089,0.9930529431488748,0.9809221127608551,1.0005057516662288,0.010520063268485858,0.6446677021712548,5657.1,5692.97998046875,5727.060009765625,5614.960029296875,5643.064766234876,5690.610105480671,3.0747553581004468,31.10093323857283,-28.026177880472382,38.11296535963363,48.814065250110794,5858.385533657233,5595.734485874017,0.04586141010140471,0.0840100163304695,28.057207474719537,15.239327155923995,76.778564453125,-0.34156525208533506,0.058639392938466095,0.914953532597182,1.162369801368977,10645101600,0.2328154334701278,0.15488140584687338,0.12770969412738317,0.0016931451635453171,-0.8384375344213599,-3.5570848980686693,-0.9608095812383197,-47.5,-207.2001953125,0
2010-04-30,5617.7998046875,5643.89990234375,5540.60009765625,5553.2998046875,1439125200,-0.011481363210234186,-0.029771019587041203,-0.022237532713063612,-0.011547782942954905,0.9876009478614381,0.9707301775253736,0.9880447842360832,0.01860151771390145,0.12294028115221357,5623.019921875,5673.9099609375,5720.7449951171875,5620.4940234375,5613.143112385751,5677.532933976559,-7.618045544169945,23.357137482024278,-30.975183026194223,34.02162288454397,45.61036646743075,5872.272616522686,5569.217373711689,0.05297478616328166,-0.05252365501598085,6.564378747325518,17.4274534050325,80.73566545758929,0.19262045143759576,0.43510675756813355,1.0234719957263414,1.3643289875698636,9205976400,0.212983066569967,0.15956628895517516,0.13045288528053942,0.0018154355087182552,-2.9771019587041203,-3.319989472710655,-2.223753271306359,-170.400390625,-190.7001953125,0
2010-05-04,5553.2998046875,5566.0,5398.89990234375,5411.10009765625,1735870600,-0.025606344341650766,-0.05957694963512772,-0.058103676367158186,-0.025939893071562907,0.9741901347224666,0.9486409393009384,0.9624500374939173,0.030880984391441456,0.07301129971568081,5554.4599609375,5642.22998046875,5704.055004882813,5622.2140234375,5545.795440809251,5652.15837813653,-27.25234714765338,13.235240556088744,-40.48758770374212,28.838716864625724,40.58264309268788,5908.6281588203865,5499.481850945239,0.071729025671195,-0.21601503322366256,2.805930793928157,12.475839005324403,90.02852957589286,0.20619846000889974,0.674342045930356,1.1228538438307467,1.5763012393470903,7470105800,0.22355519624332432,0.17496215410658322,0.14244378352621925,0.002195842299933197,-5.957694963512774,-5.530819499095497,-5.81036763671582,-342.7998046875,-316.7998046875,0
